qty,entrydate,entrytime,entryprice,exitdate,exittime,exitprice
100,20211229,1024,28365.13301,20211229,1303,28388.84773
-100,20211229,1303,28388.84773,20211229,1500,28400.21584
100,20211230,0918,28588.90865,20211230,1318,28539.22002
-100,20211230,1318,28539.22002,20211230,1500,28542.47834
-100,20211231,1003,28074.11567,20211231,1500,28066.8665
100,20220103,0918,27946.54385,20220103,1018,27833.32846
-100,20220103,1018,27833.32846,20220103,1500,27383.38103
-100,20220104,0921,27316.99322,20220104,1133,27148.31395
100,20220104,1133,27148.31395,20220104,1200,27114.71014
-100,20220104,1200,27114.71014,20220104,1351,27249.81266
100,20220104,1351,27249.81266,20220104,1427,27138.22038
-100,20220104,1427,27138.22038,20220104,1500,27063.59946
100,20220105,0918,26968.31627,20220105,1018,26666.66667
-100,20220105,1018,26666.66667,20220105,1500,26496.38324
-100,20220106,0918,26735.03707,20220106,1051,26834.21953
100,20220106,1051,26834.21953,20220106,1330,26685.59565
-100,20220106,1330,26685.59565,20220106,1500,26495.6812
-100,20220110,1018,26104.51465,20220110,1133,26177.01684
100,20220110,1133,26177.01684,20220110,1233,26136.0013
-100,20220110,1233,26136.0013,20220110,1500,26041.83621
100,20220111,0918,25929.64251,20220111,1042,26058.63192
-100,20220111,1042,26058.63192,20220111,1406,25930.81917
100,20220111,1406,25930.81917,20220111,1500,25988.47151
100,20220112,0918,25784.59293,20220112,1500,25741.98041
-100,20220113,0921,25861.77914,20220113,1027,25900.86444
100,20220113,1027,25900.86444,20220113,1500,25950.43467
100,20220114,1018,26055.37288,20220114,1157,26178.76431
-100,20220114,1157,26178.76431,20220114,1500,26014.56816
100,20220117,0918,25906.9371,20220117,1015,26001.10765
-100,20220117,1015,26001.10765,20220117,1224,26087.65975
100,20220117,1224,26087.65975,20220117,1245,26076.19726
-100,20220117,1245,26076.19726,20220117,1500,26082.99871
100,20220118,0918,26005.26607,20220118,1227,25925.44102
-100,20220118,1227,25925.44102,20220118,1403,25755.43923
100,20220118,1403,25755.43923,20220118,1500,25990.29522
100,20220119,1009,26168.31723,20220119,1145,26188.32812
-100,20220119,1145,26188.32812,20220119,1257,26362.68731
100,20220119,1257,26362.68731,20220119,1324,26310.94272
-100,20220119,1324,26310.94272,20220119,1342,26346.71219
100,20220119,1342,26346.71219,20220119,1500,26224.69317
-100,20220120,0918,26210.15565,20220120,1136,26335.19435
100,20220120,1136,26335.19435,20220120,1300,26236.08012
-100,20220120,1300,26236.08012,20220120,1342,26475.86394
100,20220120,1342,26475.86394,20220120,1500,26381.29144
-100,20220124,0918,26629.91738,20220124,1206,26881.64817
100,20220124,1206,26881.64817,20220124,1500,27217.8462
-100,20220125,0918,27350.76398,20220125,1306,26841.71041
100,20220125,1306,26841.71041,20220125,1327,26751.41515
-100,20220125,1327,26751.41515,20220125,1500,26591.50136
-100,20220127,0918,26910.22212,20220127,1112,26860.96095
100,20220127,1112,26860.96095,20220127,1254,26812.45492
-100,20220127,1254,26812.45492,20220127,1500,26412.8916
-100,20220128,1003,26034.75119,20220128,1021,26094.73956
100,20220128,1021,26094.73956,20220128,1106,26055.03344
-100,20220128,1106,26055.03344,20220128,1127,26058.83564
100,20220128,1127,26058.83564,20220128,1227,25979.39055
-100,20220128,1227,25979.39055,20220128,1248,25990.86941
100,20220128,1248,25990.86941,20220128,1500,26391.38691
100,20220131,0918,26151.9612,20220131,1133,26322.7165
-100,20220131,1133,26322.7165,20220131,1500,26239.76321
-100,20220201,1024,25748.97326,20220201,1103,25753.28354
100,20220201,1103,25753.28354,20220201,1206,25801.59093
-100,20220201,1206,25801.59093,20220201,1230,25803.92116
100,20220201,1230,25803.92116,20220201,1500,25951.78159
-100,20220202,1018,25510.10647,20220202,1500,25360.72461
-100,20220203,0918,25409.66736,20220203,1036,25440.5023
100,20220203,1036,25440.5023,20220203,1054,25425.52799
-100,20220203,1054,25425.52799,20220203,1130,25429.01934
100,20220203,1130,25429.01934,20220203,1257,25353.65175
-100,20220203,1257,25353.65175,20220203,1357,25458.31328
100,20220203,1357,25458.31328,20220203,1500,25521.14171
-100,20220204,1003,25452.93498,20220204,1027,25553.26002
100,20220204,1027,25553.26002,20220204,1245,25738.07137
-100,20220204,1245,25738.07137,20220204,1318,25798.09636
100,20220204,1318,25798.09636,20220204,1345,25735.91859
-100,20220204,1345,25735.91859,20220204,1500,25751.89083
100,20220207,0918,25713.55104,20220207,1500,26306.09775
-100,20220208,1003,26412.92649,20220208,1039,26574.54159
100,20220208,1039,26574.54159,20220208,1127,26632.47057
-100,20220208,1127,26632.47057,20220208,1321,26430.55372
100,20220208,1321,26430.55372,20220208,1500,26290.43304
-100,20220209,1006,25978.6144,20220209,1039,26004.35313
100,20220209,1039,26004.35313,20220209,1103,25984.14967
-100,20220209,1103,25984.14967,20220209,1500,25864.35439
100,20220210,0918,25795.7339,20220210,1051,25582.51384
-100,20220210,1051,25582.51384,20220210,1133,25552.57442
100,20220210,1133,25552.57442,20220210,1306,25506.10489
-100,20220210,1306,25506.10489,20220210,1500,25559.13809
100,20220211,1024,25974.02597,20220211,1251,25850.48082
-100,20220211,1251,25850.48082,20220211,1500,25930.21402
100,20220214,1003,26673.85082,20220214,1057,26671.07628
-100,20220214,1057,26671.07628,20220214,1148,26770.89468
100,20220214,1148,26770.89468,20220214,1233,26728.89153
-100,20220214,1233,26728.89153,20220214,1251,26785.80995
100,20220214,1251,26785.80995,20220214,1500,27016.07456
100,20220215,0918,26939.80032,20220215,1024,27161.95588
-100,20220215,1024,27161.95588,20220215,1054,27213.66126
100,20220215,1054,27213.66126,20220215,1127,27075.21359
-100,20220215,1127,27075.21359,20220215,1333,26782.00785
100,20220215,1333,26782.00785,20220215,1418,26298.52242
-100,20220215,1418,26298.52242,20220215,1500,26260.5042
100,20220216,0918,26099.43886,20220216,1230,26244.58377
-100,20220216,1230,26244.58377,20220216,1427,26109.66057
100,20220216,1427,26109.66057,20220216,1500,26288.70519
-100,20220217,1003,26533.92628,20220217,1036,26620.52442
100,20220217,1036,26620.52442,20220217,1051,26540.68687
-100,20220217,1051,26540.68687,20220217,1127,26439.39364
100,20220217,1127,26439.39364,20220217,1500,26591.7842
-100,20220218,0918,26743.68849,20220218,1500,26640.27503
100,20220221,1012,26723.67718,20220221,1051,26576.90759
-100,20220221,1051,26576.90759,20220221,1345,26383.1011
100,20220221,1345,26383.1011,20220221,1500,26511.97811
-100,20220222,0918,26936.02694,20220222,1500,26665.24452
-100,20220223,1006,26551.64494,20220223,1251,26602.89067
100,20220223,1251,26602.89067,20220223,1330,26582.48879
-100,20220223,1330,26582.48879,20220223,1500,26595.95688
100,20220224,1003,27703.93908,20220224,1030,27601.43527
-100,20220224,1030,27601.43527,20220224,1118,27641.10786
100,20220224,1118,27641.10786,20220224,1500,28103.46572
100,20220225,0918,27735.36578,20220225,1003,27502.33426
-100,20220225,1003,27502.33426,20220225,1218,27420.62415
100,20220225,1218,27420.62415,20220225,1309,27354.91636
-100,20220225,1309,27354.91636,20220225,1500,27437.32629
-100,20220228,0918,27835.11037,20220228,1257,27654.86726
100,20220228,1257,27654.86726,20220228,1315,27630.75911
-100,20220228,1315,27630.75911,20220228,1415,27696.99488
100,20220228,1415,27696.99488,20220228,1500,27644.62284
-100,20220302,0921,28228.65208,20220302,1048,28369.76011
100,20220302,1048,28369.76011,20220302,1312,28425.24161
-100,20220302,1312,28425.24161,20220302,1500,28503.30567
100,20220303,0918,27957.32594,20220303,1133,28270.90881
-100,20220303,1133,28270.90881,20220303,1245,28464.88856
100,20220303,1245,28464.88856,20220303,1500,28588.41826
-100,20220304,0921,29088.45508,20220304,1039,29114.49713
100,20220304,1039,29114.49713,20220304,1309,28623.11374
-100,20220304,1309,28623.11374,20220304,1430,28757.90303
100,20220304,1430,28757.90303,20220304,1500,28901.94293
-100,20220307,0918,30120.43657,20220307,1024,30528.80469
100,20220307,1024,30528.80469,20220307,1103,30336.07824
-100,20220307,1103,30336.07824,20220307,1321,30353.52754
100,20220307,1321,30353.52754,20220307,1500,30512.03776
-100,20220308,0918,30516.5537,20220308,1054,30610.38641
100,20220308,1054,30610.38641,20220308,1215,30824.81027
-100,20220308,1215,30824.81027,20220308,1500,30132.4623
-100,20220309,0918,30169.82595,20220309,1127,30170.50863
100,20220309,1127,30170.50863,20220309,1148,30108.64705
-100,20220309,1148,30108.64705,20220309,1500,29529.75344
-100,20220310,1033,28339.32946,20220310,1145,28318.78456
100,20220310,1145,28318.78456,20220310,1500,29025.04862
100,20220311,0921,29024.54315,20220311,1012,28756.29044
-100,20220311,1012,28756.29044,20220311,1033,28918.61723
100,20220311,1033,28918.61723,20220311,1145,28799.18901
-100,20220311,1145,28799.18901,20220311,1209,28870.06881
100,20220311,1209,28870.06881,20220311,1430,28963.93122
-100,20220311,1430,28963.93122,20220311,1500,28928.11219
100,20220314,0918,28595.8576,20220314,1012,28673.50625
-100,20220314,1012,28673.50625,20220314,1500,28211.49026
-100,20220315,1021,28187.83244,20220315,1106,28146.10078
100,20220315,1106,28146.10078,20220315,1212,28090.75561
-100,20220315,1212,28090.75561,20220315,1254,28297.10832
100,20220315,1254,28297.10832,20220315,1500,28425.88802
100,20220316,0921,27999.36161,20220316,1500,27960.02276
-100,20220317,1021,27397.26027,20220317,1215,27406.64611
100,20220317,1215,27406.64611,20220317,1254,27391.03163
-100,20220317,1254,27391.03163,20220317,1500,27387.84336
-100,20220321,0918,27555.83846,20220321,1209,27603.4543
100,20220321,1209,27603.4543,20220321,1500,27753.84009
-100,20220322,0921,27832.66999,20220322,1003,28017.83615
100,20220322,1003,28017.83615,20220322,1115,27981.61608
-100,20220322,1115,27981.61608,20220322,1206,28091.15016
100,20220322,1206,28091.15016,20220322,1321,27628.9651
-100,20220322,1321,27628.9651,20220322,1500,27511.22458
100,20220323,0918,27203.48205,20220323,1318,27520.95377
-100,20220323,1318,27520.95377,20220323,1400,27612.8676
100,20220323,1400,27612.8676,20220323,1500,27567.84101
-100,20220324,0918,28021.44762,20220324,1030,27875.73
100,20220324,1030,27875.73,20220324,1121,27829.10702
-100,20220324,1121,27829.10702,20220324,1203,27931.43949
100,20220324,1203,27931.43949,20220324,1500,28015.99153
100,20220325,0918,28064.89727,20220325,1136,28113.73693
-100,20220325,1136,28113.73693,20220325,1233,28200.86915
100,20220325,1233,28200.86915,20220325,1500,28281.18283
-100,20220328,0918,28281.3428,20220328,1027,28441.3298
100,20220328,1027,28441.3298,20220328,1224,28268.6711
-100,20220328,1224,28268.6711,20220328,1500,27910.5467
-100,20220329,1003,27924.57572,20220329,1206,27925.16057
100,20220329,1206,27925.16057,20220329,1500,27921.72981
100,20220330,0918,27660.94869,20220330,1045,27480.07694
-100,20220330,1045,27480.07694,20220330,1351,27572.05958
100,20220330,1351,27572.05958,20220330,1500,27506.60846
-100,20220331,1003,27383.26855,20220331,1057,27415.88806
100,20220331,1057,27415.88806,20220331,1500,27503.24194
-100,20220401,1012,27219.03155,20220401,1106,27161.2919
100,20220401,1106,27161.2919,20220401,1251,27021.00207
-100,20220401,1251,27021.00207,20220401,1500,26904.8644
100,20220404,0918,26462.72725,20220404,1021,25879.44835
-100,20220404,1021,25879.44835,20220404,1118,26089.87178
100,20220404,1118,26089.87178,20220404,1203,26082.42045
-100,20220404,1203,26082.42045,20220404,1221,26116.92285
100,20220404,1221,26116.92285,20220404,1324,26054.55824
-100,20220404,1324,26054.55824,20220404,1500,25850.44741
-100,20220405,0918,25969.60777,20220405,1003,26113.06959
100,20220405,1003,26113.06959,20220405,1036,26072.22005
-100,20220405,1036,26072.22005,20220405,1500,26082.04629
100,20220406,1003,26526.50064,20220406,1224,26377.35978
-100,20220406,1224,26377.35978,20220406,1312,26460.6966
100,20220406,1312,26460.6966,20220406,1500,26501.71996
-100,20220407,0918,26621.48114,20220407,1309,26270.85249
100,20220407,1309,26270.85249,20220407,1500,26472.92019
-100,20220408,0918,26510.15074,20220408,1124,26540.22902
100,20220408,1124,26540.22902,20220408,1203,26486.52299
-100,20220408,1203,26486.52299,20220408,1309,26410.51984
100,20220408,1309,26410.51984,20220408,1418,26308.86609
-100,20220408,1418,26308.86609,20220408,1500,26317.8672
100,20220411,1009,26388.46191,20220411,1033,26321.40009
-100,20220411,1033,26321.40009,20220411,1500,26461.78191
-100,20220412,0918,26677.62228,20220412,1321,26601.01536
100,20220412,1321,26601.01536,20220412,1421,26432.64961
-100,20220412,1421,26432.64961,20220412,1500,26377.42936
-100,20220413,1003,26365.43281,20220413,1221,26534.34871
100,20220413,1221,26534.34871,20220413,1421,26493.57531
-100,20220413,1421,26493.57531,20220413,1500,26568.08137
100,20220418,1024,27161.8821,20220418,1133,27095.64492
-100,20220418,1133,27095.64492,20220418,1242,27183.1834
100,20220418,1242,27183.1834,20220418,1342,27273.967
-100,20220418,1342,27273.967,20220418,1500,27175.16842
-100,20220419,0918,27085.1503,20220419,1251,27032.57967
100,20220419,1251,27032.57967,20220419,1345,27015.12577
-100,20220419,1345,27015.12577,20220419,1500,27141.05614
100,20220420,0918,27544.1119,20220420,1115,27403.82969
-100,20220420,1115,27403.82969,20220420,1324,27417.46657
100,20220420,1324,27417.46657,20220420,1500,27525.46105
-100,20220421,1003,27356.9369,20220421,1500,27116.47475
-100,20220422,0918,27447.04093,20220422,1412,27627.85827
100,20220422,1412,27627.85827,20220422,1500,27684.11319
100,20220425,1003,27839.56615,20220425,1018,27634.46239
-100,20220425,1018,27634.46239,20220425,1039,27705.81961
100,20220425,1039,27705.81961,20220425,1500,27742.40621
100,20220426,0918,27359.96826,20220426,1015,27388.06839
-100,20220426,1015,27388.06839,20220426,1500,27530.46246
-100,20220427,0921,27640.22925,20220427,1148,27796.34728
100,20220427,1148,27796.34728,20220427,1336,27838.63613
-100,20220427,1336,27838.63613,20220427,1409,27777.77778
100,20220427,1409,27777.77778,20220427,1500,27663.28253
-100,20220428,0921,27701.59838,20220428,1051,27762.27717
100,20220428,1051,27762.27717,20220428,1312,27546.50194
-100,20220428,1312,27546.50194,20220428,1500,27440.3002
-100,20220429,1003,27435.06805,20220429,1500,27463.58672
100,20220502,1030,27835.76896,20220502,1048,27800.79065
-100,20220502,1048,27800.79065,20220502,1106,27822.09993
100,20220502,1106,27822.09993,20220502,1248,27776.96762
-100,20220502,1248,27776.96762,20220502,1500,27640.72585
100,20220504,0918,27590.35496,20220504,1336,27746.02399
-100,20220504,1336,27746.02399,20220504,1415,27996.34368
100,20220504,1415,27996.34368,20220504,1500,28323.79765
100,20220505,0918,27984.47421,20220505,1024,27874.79756
-100,20220505,1024,27874.79756,20220505,1321,28054.583
100,20220505,1321,28054.583,20220505,1336,28087.79684
-100,20220505,1336,28087.79684,20220505,1351,28131.33395
100,20220505,1351,28131.33395,20220505,1500,28309.36474
-100,20220506,0918,28898.64379,20220506,1036,28969.21731
100,20220506,1036,28969.21731,20220506,1421,28834.19043
-100,20220506,1421,28834.19043,20220506,1500,28949.42535
100,20220509,1003,29298.14821,20220509,1157,29131.62981
-100,20220509,1157,29131.62981,20220509,1339,29101.23738
100,20220509,1339,29101.23738,20220509,1500,29125.26631
100,20220510,0918,29041.82313,20220510,1051,29059.58814
-100,20220510,1051,29059.58814,20220510,1500,28911.97028
100,20220511,0918,28827.24982,20220511,1421,28883.36896
-100,20220511,1421,28883.36896,20220511,1500,28805.57676
-100,20220512,0918,29197.33604,20220512,1003,29403.03028
100,20220512,1003,29403.03028,20220512,1145,29577.04821
-100,20220512,1145,29577.04821,20220512,1400,29733.63126
100,20220512,1400,29733.63126,20220512,1500,29813.01278
100,20220513,0918,29498.96016,20220513,1145,29559.30039
-100,20220513,1145,29559.30039,20220513,1500,30088.76185
100,20220516,0918,30138.63773,20220516,1003,29684.20459
-100,20220516,1003,29684.20459,20220516,1212,29866.16969
100,20220516,1212,29866.16969,20220516,1351,29702.89678
-100,20220516,1351,29702.89678,20220516,1500,29701.74988
100,20220517,0921,29514.50121,20220517,1033,29563.1017
-100,20220517,1033,29563.1017,20220517,1500,29142.41168
100,20220518,0918,29016.66863,20220518,1500,29256.83257
-100,20220519,0918,29895.36622,20220519,1142,29918.66611
100,20220519,1142,29918.66611,20220519,1500,30097.81791
100,20220520,0918,29599.50391,20220520,1006,29366.54886
-100,20220520,1006,29366.54886,20220520,1230,29431.45781
100,20220520,1230,29431.45781,20220520,1327,29229.08294
-100,20220520,1327,29229.08294,20220520,1500,29141.35012
100,20220523,0918,29005.43272,20220523,1021,28914.93804
-100,20220523,1021,28914.93804,20220523,1251,28852.28496
100,20220523,1251,28852.28496,20220523,1500,29102.76185
-100,20220524,1003,29205.60748,20220524,1327,29173.23064
100,20220524,1327,29173.23064,20220524,1500,29137.52914
100,20220525,0921,28860.02886,20220525,1227,28972.86836
-100,20220525,1227,28972.86836,20220525,1354,29103.8206
100,20220525,1354,29103.8206,20220525,1427,29011.49145
-100,20220525,1427,29011.49145,20220525,1500,29102.63481
100,20220526,0918,28869.44371,20220526,1227,28970.89584
-100,20220526,1227,28970.89584,20220526,1415,28723.04522
100,20220526,1415,28723.04522,20220526,1500,28490.92137
-100,20220527,1003,28173.6171,20220527,1112,28142.85312
100,20220527,1112,28142.85312,20220527,1248,28088.94082
-100,20220527,1248,28088.94082,20220527,1430,28037.90725
100,20220527,1430,28037.90725,20220527,1500,28064.38531
100,20220530,0918,27756.18963,20220530,1012,27743.86861
-100,20220530,1012,27743.86861,20220530,1233,27816.48906
100,20220530,1233,27816.48906,20220530,1318,27825.31269
-100,20220530,1318,27825.31269,20220530,1421,27878.44996
100,20220530,1421,27878.44996,20220530,1500,27844.2947
-100,20220531,0918,27986.90213,20220531,1142,27890.92973
100,20220531,1142,27890.92973,20220531,1415,27901.78571
-100,20220531,1415,27901.78571,20220531,1500,27941.54629
100,20220601,0918,28125.00439,20220601,1051,27987.68542
-100,20220601,1051,27987.68542,20220601,1336,28145.22938
100,20220601,1336,28145.22938,20220601,1500,28224.66836
100,20220602,1009,28046.55729,20220602,1354,28072.22422
-100,20220602,1354,28072.22422,20220602,1500,28007.28189
100,20220603,0918,27808.71497,20220603,1500,28324.72026
100,20220606,0918,28219.2523,20220606,1221,28251.58032
-100,20220606,1221,28251.58032,20220606,1500,28234.90879
-100,20220607,0918,28489.17625,20220607,1118,28527.69968
100,20220607,1118,28527.69968,20220607,1500,28558.65877
-100,20220608,1003,28506.27138,20220608,1121,28271.26848
100,20220608,1121,28271.26848,20220608,1212,28249.06637
-100,20220608,1212,28249.06637,20220608,1306,28336.43853
100,20220608,1306,28336.43853,20220608,1500,28606.61471
-100,20220609,0918,28705.93639,20220609,1021,28727.37719
100,20220609,1021,28727.37719,20220609,1042,28674.28734
-100,20220609,1042,28674.28734,20220609,1500,28563.14526
-100,20220610,0918,28775.03248,20220610,1248,28931.54363
100,20220610,1248,28931.54363,20220610,1500,28981.22307
100,20220613,1012,29951.37394,20220613,1500,29958.59722
-100,20220614,0918,29971.52705,20220614,1206,29770.94237
100,20220614,1206,29770.94237,20220614,1330,29886.43156
-100,20220614,1330,29886.43156,20220614,1430,30012.99563
100,20220614,1430,30012.99563,20220614,1500,30061.62633
-100,20220615,0918,29963.80373,20220615,1106,29947.87572
100,20220615,1106,29947.87572,20220615,1254,29822.03699
-100,20220615,1254,29822.03699,20220615,1427,29897.60072
100,20220615,1427,29897.60072,20220615,1500,29932.41261
100,20220616,0921,29630.24418,20220616,1500,30564.30883
-100,20220617,0918,30853.62731,20220617,1136,30684.49436
100,20220617,1136,30684.49436,20220617,1224,30581.03976
-100,20220617,1224,30581.03976,20220617,1318,30607.34148
100,20220617,1318,30607.34148,20220617,1500,30388.62493
-100,20220620,0918,30501.75385,20220620,1042,30578.60843
100,20220620,1042,30578.60843,20220620,1200,30516.46058
-100,20220620,1200,30516.46058,20220620,1327,30586.74554
100,20220620,1327,30586.74554,20220620,1500,30744.68232
100,20220621,0918,30378.9316,20220621,1021,30177.97461
-100,20220621,1021,30177.97461,20220621,1500,30001.56008
-100,20220622,0918,30310.24047,20220622,1130,30382.43895
100,20220622,1130,30382.43895,20220622,1500,30384.46989
-100,20220623,1012,29954.78325,20220623,1212,30138.68315
100,20220623,1212,30138.68315,20220623,1403,30154.49656
-100,20220623,1403,30154.49656,20220623,1421,30278.3947
100,20220623,1421,30278.3947,20220623,1500,30063.34346
100,20220624,0918,29739.64428,20220624,1009,29791.07519
-100,20220624,1009,29791.07519,20220624,1203,29831.15566
100,20220624,1203,29831.15566,20220624,1500,29710.79512
-100,20220627,1009,29449.00904,20220627,1027,29469.83762
100,20220627,1027,29469.83762,20220627,1315,29472.31297
-100,20220627,1315,29472.31297,20220627,1430,29533.37271
100,20220627,1430,29533.37271,20220627,1500,29535.11725
-100,20220628,0921,29726.29514,20220628,1318,29777.85719
100,20220628,1318,29777.85719,20220628,1348,29760.13333
-100,20220628,1348,29760.13333,20220628,1500,29698.26562
-100,20220629,0921,30081.79239,20220629,1336,29949.08655
100,20220629,1336,29949.08655,20220629,1500,29976.69312
-100,20220630,1003,29845.1336,20220630,1027,29920.4117
100,20220630,1027,29920.4117,20220630,1324,29895.36622
-100,20220630,1324,29895.36622,20220630,1500,29891.83639
100,20220701,1003,30114.13256,20220701,1048,30041.3068
-100,20220701,1048,30041.3068,20220701,1500,29805.23767
100,20220704,0918,29598.93444,20220704,1106,29587.59333
-100,20220704,1106,29587.59333,20220704,1254,29572.41249
100,20220704,1254,29572.41249,20220704,1430,29558.68878
-100,20220704,1430,29558.68878,20220704,1500,29433.49355
100,20220705,0918,29222.80489,20220705,1051,29138.71778
-100,20220705,1051,29138.71778,20220705,1406,29313.90798
100,20220705,1406,29313.90798,20220705,1500,29459.7668
-100,20220706,1003,29307.03515,20220706,1142,29303.59995
100,20220706,1142,29303.59995,20220706,1239,29186.89683
-100,20220706,1239,29186.89683,20220706,1339,29107.4633
100,20220706,1339,29107.4633,20220706,1500,29118.65122
100,20220707,0918,28771.26556,20220707,1042,28790.73169
-100,20220707,1042,28790.73169,20220707,1127,28816.65833
100,20220707,1127,28816.65833,20220707,1206,28761.25284
-100,20220707,1206,28761.25284,20220707,1421,28757.07604
100,20220707,1421,28757.07604,20220707,1500,28651.44797
-100,20220708,1003,28455.45228,20220708,1109,28445.86042
100,20220708,1109,28445.86042,20220708,1500,28469.38616
100,20220711,0918,28375.91849,20220711,1033,28279.86318
-100,20220711,1033,28279.86318,20220711,1500,28142.53632
-100,20220712,0921,28269.27045,20220712,1148,28318.98505
100,20220712,1148,28318.98505,20220712,1427,28252.69778
-100,20220712,1427,28252.69778,20220712,1500,28356.64722
100,20220713,0918,28302.27395,20220713,1500,28620.57419
-100,20220714,0918,28679.5916,20220714,1036,28618.40364
100,20220714,1036,28618.40364,20220714,1500,28842.00781
100,20220715,0918,28640.5751,20220715,1154,28847.12466
-100,20220715,1154,28847.12466,20220715,1230,28904.24025
100,20220715,1230,28904.24025,20220715,1321,28845.95969
-100,20220715,1321,28845.95969,20220715,1348,28888.58395
100,20220715,1348,28888.58395,20220715,1403,28896.18036
-100,20220715,1403,28896.18036,20220715,1500,28789.4055
100,20220718,0918,28585.92572,20220718,1127,28534.33394
-100,20220718,1127,28534.33394,20220718,1500,28215.19162
-100,20220719,0918,28309.60517,20220719,1500,27959.0065
-100,20220720,1012,27681.6609,20220720,1200,27659.8393
100,20220720,1200,27659.8393,20220720,1336,27732.98131
-100,20220720,1336,27732.98131,20220720,1500,27780.86454
100,20220721,0918,27793.21845,20220721,1145,27561.87641
-100,20220721,1145,27561.87641,20220721,1403,27678.74936
100,20220721,1403,27678.74936,20220721,1500,27689.32576
-100,20220722,1003,27449.33881,20220722,1500,27200.52225
-100,20220725,1003,27304.4625,20220725,1121,27412.2807
100,20220725,1121,27412.2807,20220725,1500,27138.51498
-100,20220726,0918,27341.07997,20220726,1018,27437.85326
100,20220726,1018,27437.85326,20220726,1106,27450.35603
-100,20220726,1106,27450.35603,20220726,1406,27442.52164
100,20220726,1406,27442.52164,20220726,1424,27412.2807
-100,20220726,1424,27412.2807,20220726,1500,27449.15045
100,20220727,0918,27466.64176,20220727,1036,27399.77505
-100,20220727,1036,27399.77505,20220727,1233,27326.13745
100,20220727,1233,27326.13745,20220727,1315,27234.63592
-100,20220727,1315,27234.63592,20220727,1357,27238.67892
100,20220727,1357,27238.67892,20220727,1500,27197.15627
100,20220728,0918,26887.4304,20220728,1036,26844.48453
-100,20220728,1036,26844.48453,20220728,1500,26795.28403
-100,20220729,1009,26598.39745,20220729,1045,26770.93052
100,20220729,1045,26770.93052,20220729,1227,26622.5088
-100,20220729,1227,26622.5088,20220729,1500,26684.4563
-100,20220801,0921,26673.53066,20220801,1500,26347.37165
100,20220802,1006,26450.05832,20220802,1051,26429.61068
-100,20220802,1051,26429.61068,20220802,1500,26185.41368
100,20220803,0918,26270.85249,20220803,1418,26407.34652
-100,20220803,1418,26407.34652,20220803,1500,26357.12855
-100,20220804,1009,26210.56784,20220804,1124,26420.21887
100,20220804,1124,26420.21887,20220804,1218,26567.19907
-100,20220804,1218,26567.19907,20220804,1415,26610.71321
100,20220804,1415,26610.71321,20220804,1500,26507.62094
100,20220805,0918,26400.13094,20220805,1039,26257.12553
-100,20220805,1039,26257.12553,20220805,1054,26263.95272
100,20220805,1054,26263.95272,20220805,1121,26219.22682
-100,20220805,1121,26219.22682,20220805,1409,26315.89335
100,20220805,1409,26315.89335,20220805,1500,26343.69299
-100,20220808,0918,26441.07145,20220808,1500,26099.9157
-100,20220810,0918,26139.96382,20220810,1345,26101.27818
100,20220810,1345,26101.27818,20220810,1500,26064.40515
-100,20220811,1015,25729.29692,20220811,1500,25683.46922
100,20220812,0918,25644.77372,20220812,1021,25707.2713
-100,20220812,1021,25707.2713,20220812,1500,25626.24127
100,20220816,0918,25418.28973,20220816,1427,25459.6096
-100,20220816,1427,25459.6096,20220816,1500,25478.35614
100,20220817,0918,25406.50407,20220817,1021,25405.43905
-100,20220817,1021,25405.43905,20220817,1157,25399.11535
100,20220817,1157,25399.11535,20220817,1348,25386.18738
-100,20220817,1348,25386.18738,20220817,1500,25303.70775
-100,20220818,0918,25342.1186,20220818,1139,25320.97501
100,20220818,1139,25320.97501,20220818,1430,25268.5095
-100,20220818,1430,25268.5095,20220818,1500,25214.60783
-100,20220819,0918,25216.22917,20220819,1121,25442.70303
100,20220819,1121,25442.70303,20220819,1251,25609.24391
-100,20220819,1251,25609.24391,20220819,1409,25654.18163
100,20220819,1409,25654.18163,20220819,1500,25624.40263
-100,20220822,0918,25929.74336,20220822,1018,26004.42075
100,20220822,1018,26004.42075,20220822,1357,26115.55874
-100,20220822,1357,26115.55874,20220822,1500,26074.8034
-100,20220823,0918,26257.71156,20220823,1048,26088.51049
100,20220823,1048,26088.51049,20220823,1306,26035.70015
-100,20220823,1306,26035.70015,20220823,1500,25873.82371
-100,20220824,0918,25792.1744,20220824,1206,25744.96268
100,20220824,1206,25744.96268,20220824,1400,25766.82058
-100,20220824,1400,25766.82058,20220824,1500,25684.92051
-100,20220826,1003,25353.0411,20220826,1118,25498.49559
100,20220826,1118,25498.49559,20220826,1139,25445.29262
-100,20220826,1139,25445.29262,20220826,1500,25432.34995
-100,20220829,0918,26205.00437,20220829,1103,26023.36899
100,20220829,1103,26023.36899,20220829,1242,25983.54202
-100,20220829,1242,25983.54202,20220829,1300,26011.21864
100,20220829,1300,26011.21864,20220829,1500,26026.28134
100,20220830,0918,25772.96339,20220830,1057,25617.77259
-100,20220830,1057,25617.77259,20220830,1500,25271.19147
-100,20220901,0918,25472.35294,20220901,1203,25272.59654
100,20220901,1203,25272.59654,20220901,1500,25391.82764
-100,20220902,1015,25399.08309,20220902,1500,25327.61267
100,20220905,0921,25147.67975,20220905,1033,25067.36855
-100,20220905,1033,25067.36855,20220905,1500,25055.37237
